transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year,month,day,weekday,is_weekend,year_month,merchant,amount_log1p
T02141,U084,2022-11-17,Expense,Food,114.0,Card,Jaipur,Paid electricity bill,2022,11,17,Thursday,False,2022-11,unknown,4.74493212836325
T13464,U179,2021-05-01,Expense,Travel,97.0,UPI,Lucknow,Netflix subscription,2021,5,1,Saturday,True,2021-05,unknown,4.584967478670572
T02339,U157,2022-07-24,Expense,Food,323.0,UPI,Mumbai,Salary cash,2022,7,24,Sunday,True,2022-07,unknown,5.780743515792329
T06675,U117,2019-03-06,Expense,Utilities,246.0,Cash,Ahmedabad,Dinner at resto,2019,3,6,Wednesday,False,2019-03,unknown,5.5093883366279774
T02186,U190,2019-03-02,Income,Otehr Income,59622.0,Card,Kolkata,Uber to office,2019,3,2,Saturday,True,2019-03,unknown,10.995796684651125
T04574,U033,2020-07-10,Expense,Utilities,965.0,Bank Transfer,Ahmedabad,Gift via app,2020,7,10,Friday,False,2020-07,unknown,6.873163834212518
T08561,U112,2022-03-14,Expense,Rent,116.0,Card,Jaipur,Netflix subscription,2022,3,14,Monday,False,2022-03,unknown,4.762173934797756
T05331,U115,2019-03-04,Expense,Food,1372.0,Cash,Bengaluru,Monthly rent,2019,3,4,Monday,False,2019-03,unknown,7.224753405767971
T06662,U174,2019-01-23,Expense,Travel,142.0,Cash,Jaipur,Netflix subscription,2019,1,23,Wednesday,False,2019-01,unknown,4.962844630259907
T13401,U026,2019-04-11,Expense,Entertainment,83.0,Bank Transfer,mumbai,Course fee,2019,4,11,Thursday,False,2019-04,unknown,4.430816798843313
T14142,U180,2020-05-05,Expense,Foo,231.0,UPI,Delhi,Netflix subscription cash,2020,5,5,Tuesday,False,2020-05,unknown,5.44673737166631
T13459,U102,2019-06-15,Expense,Utilities,485.0,Bank Transfer,Pune,,2019,6,15,Saturday,True,2019-06,unknown,6.186208623900494
T12022,U057,2020-12-10,Expense,Savings,3866.0,Bank Transfer,Chennai,,2020,12,10,Thursday,False,2020-12,unknown,8.260234291607297
T00209,U064,2019-01-23,Income,Bonus,63751.0,Cash,Bengaluru,Salary via app,2019,1,23,Wednesday,False,2019-01,unknown,11.062755835077583
T14671,U023,2019-11-02,Expense,Food,1789.0,UPI,Chennai,CTahRXPpt1r,2019,11,2,Saturday,True,2019-11,unknown,7.489970898834801
T07051,U041,2020-03-26,Income,Salary,75840.0,Card,,Dinner at resto via app,2020,3,26,Thursday,False,2020-03,unknown,11.236394322495983
T01429,U085,2022-01-10,Expense,Rent,69.0,UPI,Delhi,Grocery shopping ,2022,1,10,Monday,False,2022-01,unknown,4.248495242049359
T00757,U022,2021-12-15,Expense,Travel,4679.0,Bank Transfer,Delhi,Doctor visit cash,2021,12,15,Wednesday,False,2021-12,unknown,8.451053388911692
T10510,U019,2020-08-27,Expense,rTavel,791.0,UPI,Chennai,,2020,8,27,Thursday,False,2020-08,unknown,6.674561391814426
T14667,U108,2020-11-02,Expense,Food,259.0,UPI,,Doctor visit cash,2020,11,2,Monday,False,2020-11,unknown,5.560681631015528
T02915,U139,2022-01-11,Expense,Others,843.0,UPI,Kolkata,Paid electricity bill,2022,1,11,Tuesday,False,2022-01,unknown,6.738152494595957
T06420,U054,2021-03-08,Expense,Food,516.0,Bank Transfer,Mumbai,Gift,2021,3,8,Monday,False,2021-03,unknown,6.248042874508429
T09600,U099,2022-10-20,Expense,Rent,731.0,Bank Transfer,Delhi,Salary late,2022,10,20,Thursday,False,2022-10,unknown,6.595780513961311
T05845,U096,2019-03-15,Expense,Food,388.0,Bank Transfer,Bengaluru,Netflix subscription,2019,3,15,Friday,False,2019-03,unknown,5.963579343618446
T09062,U185,2022-09-02,Expense,Rent,418.0,Bank Transfer,mumbai,Paid electricity bill cash,2022,9,2,Friday,False,2022-09,unknown,6.037870919922137
T11610,U102,2019-07-31,Income,Other Income,54548.0,UPI,Mumbai,Salary cash,2019,7,31,Wednesday,False,2019-07,unknown,10.906854659287504
T11709,U028,2020-11-28,Expense,Rent,201.0,Cash,Bengaluru,Doctor visit via app,2020,11,28,Saturday,True,2020-11,unknown,5.308267697401205
T07338,U071,2019-07-06,Income,Bonus,68463.0,Cash,lucknow,zhjquyI3MwYbP4rQr9,2019,7,6,Saturday,True,2019-07,unknown,11.134063338656597
T00082,U163,2021-07-26,Expense,Food,1325.0,Card,Jaipur,Dinner at resto,2021,7,26,Monday,False,2021-07,unknown,7.189922170745808
T08610,U147,2019-04-14,Expense,Food,8096.0,Cash,Jaipur,Course fee,2019,4,14,Sunday,True,2019-04,unknown,8.999248901686114
T08325,U164,2019-07-29,Expense,Rent,194.0,Bank Transfer,Bengaluru,Dinner at resto,2019,7,29,Monday,False,2019-07,unknown,5.272999558563747
T03004,U039,2020-10-07,Expense,Rnt,1706.0,Bank Transfer,Lucknow,Doctor visit,2020,10,7,Wednesday,False,2020-10,unknown,7.442492722794441
T01792,U095,2020-01-24,Expense,Food,20.0,UPI,Kolkata,Gift via app,2020,1,24,Friday,False,2020-01,unknown,3.044522437723423
T07169,U054,2022-03-29,Expense,Rent,424.0,UPI,Jaipur,Grocery shopping via app,2022,3,29,Tuesday,False,2022-03,unknown,6.052089168924417
T12842,U146,2020-10-21,Expense,Others,2364.0,Card,Mumbai,Salary,2020,10,21,Wednesday,False,2020-10,unknown,7.768533300926033
T01961,U039,2021-07-01,Expense,Food,183.0,UPI,Mumbai,,2021,7,1,Thursday,False,2021-07,unknown,5.214935757608986
T01299,U062,2019-07-19,Expense,Food,594.0,Bank Transfer,Bengaluru,Netflix subscription,2019,7,19,Friday,False,2019-07,unknown,6.38856140554563
T03989,U113,2019-06-27,Expense,Food,239.0,Card,Jaipur,Paid electricity bill cash,2019,6,27,Thursday,False,2019-06,unknown,5.480638923341991
T13134,U158,2020-04-17,Income,Other Income,48427.0,UPI,Hyderabad,Uber to office,2020,4,17,Friday,False,2020-04,unknown,10.787833437827631
T10795,U116,2020-08-28,Expense,Food,287.0,Bank Transfer,Bengaluru,Dinner at resto ,2020,8,28,Friday,False,2020-08,unknown,5.662960480135946
T02251,U136,2022-12-01,Expense,Rent,709.0,Card,Ahmedabad,Course fee late,2022,12,1,Thursday,False,2022-12,unknown,6.565264970035361
T04812,U129,2020-12-12,Expense,Entertainment,4518.0,Card,Lucknow,Netflix subscription,2020,12,12,Saturday,True,2020-12,unknown,8.41604600941128
T11426,U069,2020-08-15,Expense,Food,512.0,Cash,Jaipur,9mR8zTIgFl,2020,8,15,Saturday,True,2020-08,unknown,6.240275845170769
T01546,U141,2019-12-04,Expense,Travel,335.0,Bank Transfer,Hyderabad,Doctor visit,2019,12,4,Wednesday,False,2019-12,unknown,5.817111159963204
T11648,U102,2021-06-08,Expense,Otehrs,1952.0,Cash,Lucknow,Gift,2021,6,8,Tuesday,False,2021-06,unknown,7.577121930876679
T03610,U010,2019-05-24,Income,Bonus,39902.0,UPI,Jaipur,Paid electricity bill late,2019,5,24,Friday,False,2019-05,unknown,10.594206788021406
T04796,U055,2021-06-28,Expense,Rent,255.0,UPI,Chennai,Netflix subscription,2021,6,28,Monday,False,2021-06,unknown,5.545177444479562
T14447,U186,2019-09-16,Expense,Food,964.0,Card,Bengaluru,Salary,2019,9,16,Monday,False,2019-09,unknown,6.872128101338986
T01971,U168,2020-10-22,Income,Salary,67136.0,Bank Transfer,Ahmedabad,Monthly rent,2020,10,22,Thursday,False,2020-10,unknown,11.114490586783264
T04580,U137,2022-01-02,Expense,Rent,2070.0,Card,Pune,Doctor visit,2022,1,2,Sunday,True,2022-01,unknown,7.635786861395585
T08563,U115,2022-10-19,Expense,Utilities,730.0,Card,Mumbai,Uber to office via app,2022,10,19,Wednesday,False,2022-10,unknown,6.594413459749778
T02867,U047,2019-02-15,Expense,Education,970.0,Cash,Lucknow,Dinner at resto,2019,2,15,Friday,False,2019-02,unknown,6.878326468291325
T14631,U184,2021-03-27,Expense,Utilities,101.0,Cash,Jaipur,Course fee,2021,3,27,Saturday,True,2021-03,unknown,4.624972813284271
T13312,U127,2020-11-10,Expense,Travel,480.0,Bank Transfer,Pune,Netflix subscription,2020,11,10,Tuesday,False,2020-11,unknown,6.175867270105761
T03414,U103,2020-10-29,Expense,Travel,49.0,Bank Transfer,Lucknow,Course fee,2020,10,29,Thursday,False,2020-10,unknown,3.912023005428146
T01292,U136,2020-10-19,Expense,Rent,18.0,Cash,Hyderabad,Paid electricity bill,2020,10,19,Monday,False,2020-10,unknown,2.9444389791664403
T13881,U165,2019-03-02,Expense,Entertainment,908.0,Card,Chennai,Monthly rent,2019,3,2,Saturday,True,2019-03,unknown,6.812345094177479
T14170,U095,2022-07-03,Expense,Travel,1701.0,Cash,Kolkata,Salary,2022,7,3,Sunday,True,2022-07,unknown,7.43955930913332
T02412,U093,2021-11-18,Expense,Food,1328.0,Card,Kolkata,Paid electricity bill,2021,11,18,Thursday,False,2021-11,unknown,7.192182058713246
T13217,U048,2021-05-18,Expense,Food,412.0,UPI,Kolkata,iu2HPMFwQ3ZsxQWTV25,2021,5,18,Tuesday,False,2021-05,unknown,6.023447592961033
T06670,U182,2019-01-23,Expense,Food,4204.0,Card,Ahmedabad,,2019,1,23,Wednesday,False,2019-01,unknown,8.344029572407049
T13829,U025,2019-01-27,Expense,Savings,284.0,Card,DELHI,Dinner at resto,2019,1,27,Sunday,True,2019-01,unknown,5.652489180268651
T08053,U134,2021-12-13,Expense,Rent,2016.0,Card,Ahmedabad,Monthly rent,2021,12,13,Monday,False,2021-12,unknown,7.6093665379542115
T12635,U060,2021-07-28,Income,Other Income,64138.0,Bank Transfer,Jaipur,Monthly rent via app,2021,7,28,Wednesday,False,2021-07,unknown,11.06880788223069
T13323,U122,2022-03-27,Expense,Travel,1741.0,Card,Lucknow,Course fee via app,2022,3,27,Sunday,True,2022-03,unknown,7.462789157412448
T02261,U172,2021-02-05,Income,Salary,77659.0,Card,AHMEDABAD,Dinner at resto,2021,2,5,Friday,False,2021-02,unknown,11.260095603285658
T02196,U090,2022-05-31,Expense,Food,448.0,Bank Transfer,Kolkata,Uber to office late,2022,5,31,Tuesday,False,2022-05,unknown,6.1070228877422545
T08791,U179,2019-12-11,Expense,Food,299.0,Bank Transfer,Jaipur,Dinner at resto,2019,12,11,Wednesday,False,2019-12,unknown,5.703782474656201
T09528,U142,2022-10-01,Income,Other Income,75061.0,UPI,Mumbai,Salary,2022,10,1,Saturday,True,2022-10,unknown,11.226069717684418
T12537,U162,2019-08-24,Income,Bonus,59042.0,UPI,Lucknow,Paid electricity bill,2019,8,24,Saturday,True,2019-08,unknown,10.986021270991547
T14935,U174,2020-02-23,Expense,Education,1152.0,UPI,Kolkata,Doctor visit ,2020,2,23,Sunday,True,2020-02,unknown,7.050122520269059
T00155,U131,2019-10-06,Expense,Food,47.0,Card,Bengaluru,Paid electricity bill,2019,10,6,Sunday,True,2019-10,unknown,3.871201010907891
T10688,U164,2020-03-26,Expense,Rent,160.0,Bank Transfer,Jaipur,,2020,3,26,Thursday,False,2020-03,unknown,5.081404364984463
T11189,U045,2021-03-07,Expense,Food,600.0,Cash,Bengaluru,Course fee via app,2021,3,7,Sunday,True,2021-03,unknown,6.398594934535208
T08825,U183,2021-02-20,Income,Bonus,42819.0,Card,Ahmedabad,Gift via app,2021,2,20,Saturday,True,2021-02,unknown,10.664760562143673
T11091,U150,2022-07-16,Expense,Food,164.0,Bank Transfer,Jaipur,7LFdoPRzhpf,2022,7,16,Saturday,True,2022-07,unknown,5.10594547390058
T14178,U146,2019-10-07,Expense,Rent,349.0,Bank Transfer,Jaipur,Gift,2019,10,7,Monday,False,2019-10,unknown,5.857933154483459
T09491,U106,2021-08-15,Expense,Education,548.0,UPI,Mumbai,Monthly rent,2021,8,15,Sunday,True,2021-08,unknown,6.3080984415095305
T08671,U042,2019-02-18,Expense,Utilities,2209.0,Card,Bengaluru,Paid electricity bill,2019,2,18,Monday,False,2019-02,unknown,7.700747794511798
T10156,U091,2021-01-20,Expense,Rent,490.0,Bank Transfer,Delhi,,2021,1,20,Wednesday,False,2021-01,unknown,6.19644412779452
T12486,U034,2019-05-26,Expense,Rent,6523.0,Cash,Delhi,Monthly rent,2019,5,26,Sunday,True,2019-05,unknown,8.783242963740905
T02655,U013,2020-08-19,Income,Other Income,76838.0,UPI,Kolkata,Uber to office,2020,8,19,Wednesday,False,2020-08,unknown,11.24946760274263
T01251,U136,2019-01-25,Expense,Retn,1364.0,Card,Chennai,,2019,1,25,Friday,False,2019-01,unknown,7.21890970761906
T07139,U025,2020-05-08,Expense,Education,767.0,Card,Pune,Uber to office,2020,5,8,Friday,False,2020-05,unknown,6.643789733147672
T11750,U049,2021-08-03,Expense,Travel,117.0,,Delhi,Monthly rent late,2021,8,3,Tuesday,False,2021-08,unknown,4.770684624465665
T05211,U001,2022-11-30,Expense,Utilities,102.0,Cash,Lucknow,Monthly rent,2022,11,30,Wednesday,False,2022-11,unknown,4.634728988229636
T01271,U047,2019-03-09,Expense,Rent,416.0,UPI,pune,Netflix subscription,2019,3,9,Saturday,True,2019-03,unknown,6.0330862217988015
T12823,U109,2021-10-30,Expense,Entertainment,111.0,Bank Transfer,Hyderabad,Grocery shopping,2021,10,30,Saturday,True,2021-10,unknown,4.718498871295094
T05730,U076,2021-02-03,Expense,Entertainment,831.0,Bank Transfer,Kolkata,fADSGGeLdIUz9KhNcw,2021,2,3,Wednesday,False,2021-02,unknown,6.723832440821209
T00038,U047,2020-09-06,Income,Salary,49333.0,Bank Transfer,Bengaluru,,2020,9,6,Sunday,True,2020-09,unknown,10.80636877750035
T06339,U036,2020-03-08,Expense,Entertainment,117.0,UPI,Lucknow,Uber to office,2020,3,8,Sunday,True,2020-03,unknown,4.770684624465665
T05864,U044,2020-07-11,Expense,Utilities,366.0,UPI,Jaipur,Doctor visit,2020,7,11,Saturday,True,2020-07,unknown,5.905361848054571
T08764,U055,2021-11-22,Expense,Rent,710.0,Card,Mumbai,Netflix subscription,2021,11,22,Monday,False,2021-11,unknown,6.566672429803241
T12348,U042,2021-10-10,Expense,Food,480.0,UPI,Lucknow,Salary,2021,10,10,Sunday,True,2021-10,unknown,6.175867270105761
T07760,U114,2021-07-24,Income,Salary,72217.0,Cash,Kolkata,Grocery shopping ,2021,7,24,Saturday,True,2021-07,unknown,11.187444601288197
T09286,U160,2019-02-20,Expense,Travel,1945.0,Cash,Jaipur,Gift via app,2019,2,20,Wednesday,False,2019-02,unknown,7.57353126274595
T13284,U090,2019-03-08,Expense,Utilities,32.0,Card,Pune,Grocery shopping,2019,3,8,Friday,False,2019-03,unknown,3.4965075614664802
T13099,U035,2019-11-23,Expense,Entertainment,366.0,Cash,Jaipur,Grocery shopping,2019,11,23,Saturday,True,2019-11,unknown,5.905361848054571
T07554,U057,2022-11-05,Income,Bonus,69315.0,Cash,Chennai,Paid electricity bill via app,2022,11,5,Saturday,True,2022-11,unknown,11.146431038760136
T08216,U051,2019-10-31,Income,Salary,42490.0,Cash,Kolkata,Grocery shopping,2019,10,31,Thursday,False,2019-10,unknown,10.657047567781314
T11884,U077,2022-09-20,Expense,Food,642.0,Cash,Hyderabad,D3QuRGl5j4yuEvu,2022,9,20,Tuesday,False,2022-09,unknown,6.466144724237619
T06735,U016,2019-12-06,Expense,Travel,614.0,Bank Transfer,Hyderabad,Salary ,2019,12,6,Friday,False,2019-12,unknown,6.421622267806518
T11126,U054,2022-09-25,Expense,Health,201.0,Cash,Ahmedabad,Netflix subscription,2022,9,25,Sunday,True,2022-09,unknown,5.308267697401205
T09160,U129,2021-02-09,Expense,Travel,182.0,Bank Transfer,Delhi,Course fee,2021,2,9,Tuesday,False,2021-02,unknown,5.209486152841421
T03666,U065,2022-06-20,Expense,Entertainment,465.0,Bank Transfer,Delhi,Dinner at resto,2022,6,20,Monday,False,2022-06,unknown,6.144185634125646
T02411,U059,2020-05-25,Expense,Rent,1253.0,UPI,Jaipur,Netflix subscription via app,2020,5,25,Monday,False,2020-05,unknown,7.134093721192866
T00296,U082,2019-09-16,Expense,Food,527.0,Bank Transfer,Pune,Gift,2019,9,16,Monday,False,2019-09,unknown,6.269096283706261
T04299,U138,2022-12-13,Expense,Rent,457.0,UPI,Mumbai,Gift,2022,12,13,Tuesday,False,2022-12,unknown,6.126869184114185
T00859,U091,2019-08-24,Expense,Entertainment,135.0,UPI,Hyderabad,uGLMTS2HW,2019,8,24,Saturday,True,2019-08,unknown,4.912654885736052
T04402,U165,2020-06-13,Expense,Food,6543.0,Cash,Pune,Paid electricity bill late,2020,6,13,Saturday,True,2020-06,unknown,8.786303878282583
T13750,U057,2021-04-15,Expense,Savings,45.0,UPI,Mumbai,Doctor visit,2021,4,15,Thursday,False,2021-04,unknown,3.828641396489095
T08158,U112,2020-11-01,Expense,Rent,72.0,Cash,Jaipur,Gift via app,2020,11,1,Sunday,True,2020-11,unknown,4.290459441148391
T03941,U181,2021-07-12,Expense,Food,462.0,UPI,Chennai,Salary,2021,7,12,Monday,False,2021-07,unknown,6.137727054086234
T03627,U165,2020-08-13,Expense,Food,1220.0,Card,Bengaluru,Uber to office,2020,8,13,Thursday,False,2020-08,unknown,7.107425474110705
T09082,U100,2019-09-30,Expense,Entertainment,70.0,Cash,Mumbai,,2019,9,30,Monday,False,2019-09,unknown,4.2626798770413155
T11961,U143,2019-08-19,Expense,Savings,50.0,Bank Transfer,Pune,Salary late,2019,8,19,Monday,False,2019-08,unknown,3.9318256327243257
T04197,U143,2022-12-11,Expense,Travel,184.0,Card,Hyderabad,Uber to office,2022,12,11,Sunday,True,2022-12,unknown,5.220355825078324
T04647,U088,2020-08-05,Expense,Rent,2081.0,Bank Transfer,Hyderabad,Netflix subscription,2020,8,5,Wednesday,False,2020-08,unknown,7.641084249174914
T06193,U122,2020-05-29,Income,Bonus,55407.0,Cash,Bengaluru,Dinner at resto ,2020,5,29,Friday,False,2020-05,unknown,10.922479266642203
T02800,U167,2021-05-04,Expense,Food,111.0,Cash,Bengaluru,Grocery shopping cash,2021,5,4,Tuesday,False,2021-05,unknown,4.718498871295094
T08614,U088,2021-12-05,Expense,Rent,437.0,Bank Transfer,Mumbai,Dinner at resto cash,2021,12,5,Sunday,True,2021-12,unknown,6.082218910376446
T11459,U027,2022-01-13,Income,Bonus,72765.0,Bank Transfer,Bengaluru,Salary ,2022,1,13,Thursday,False,2022-01,unknown,11.19500409212388
T05986,U045,2019-06-05,Income,Salary,53363.0,Bank Transfer,Jaipur,Grocery shopping,2019,6,5,Wednesday,False,2019-06,unknown,10.884891640298697
T00664,U148,2019-01-16,Expense,Rent,278.0,Cash,Pune,Paid electricity bill,2019,1,16,Wednesday,False,2019-01,unknown,5.631211781821365
T03553,U182,2020-10-01,Expense,Food,374.0,Bank Transfer,Mumbai,Dinner at resto,2020,10,1,Thursday,False,2020-10,unknown,5.926926025970411
T14023,U034,2022-06-10,Income,Bonus,47686.0,Cash,Ahmedabad,Grocery shopping,2022,6,10,Friday,False,2022-06,unknown,10.77241410304393
T07420,U147,2019-06-25,Expense,Utilities,356.0,Cash,Chennai,Course fee,2019,6,25,Tuesday,False,2019-06,unknown,5.877735781779639
T06012,U038,2020-04-12,Expense,Utilities,160.0,Cash,Mumbai,Gift late,2020,4,12,Sunday,True,2020-04,unknown,5.081404364984463
T09541,U036,2019-11-01,Expense,Rent,234.0,Cash,Lucknow,,2019,11,1,Friday,False,2019-11,unknown,5.459585514144159
T14704,U001,2020-09-08,Income,Other Income,55351.0,Card,Jaipur,Gift,2020,9,8,Tuesday,False,2020-09,unknown,10.921468071178648
T06040,U077,2022-01-19,Expense,Food,1443.0,,Lucknow,Monthly rent,2022,1,19,Wednesday,False,2022-01,unknown,7.275172319452771
T00853,U099,2022-01-14,Expense,Others,12728.0,Bank Transfer,Pune,Doctor visit,2022,1,14,Friday,False,2022-01,unknown,9.451638133870434
T08215,U007,2019-02-07,Expense,Entertainment,1972.0,UPI,,Course fee,2019,2,7,Thursday,False,2019-02,unknown,7.587310506022615
T02701,U098,2020-10-24,Expense,Rent,969.0,Card,Ahmedabad,Salary,2020,10,24,Saturday,True,2020-10,unknown,6.877296071497429
T10274,U087,2020-02-07,Expense,Food,666.0,UPI,Bengaluru,Monthly rent,2020,2,7,Friday,False,2020-02,unknown,6.502790045915623
T07840,U116,2019-11-02,Expense,Rent,262.0,Card,Ahmedabad,,2019,11,2,Saturday,True,2019-11,unknown,5.572154032177765
T14038,U170,2021-10-04,Income,Bonus,58814.0,Bank Transfer,Hyderabad,Netflix subscription via app,2021,10,4,Monday,False,2021-10,unknown,10.982152203394541
T04166,U074,2021-02-15,Expense,Travel,4409.0,UPI,Kolkata,Course fee,2021,2,15,Monday,False,2021-02,unknown,8.391629968440892
T06260,U142,2020-09-17,Expense,Food,261.0,Card,Mumbai,Salary,2020,9,17,Thursday,False,2020-09,unknown,5.568344503761097
T12568,U114,2021-06-02,Income,Bonus,66594.0,Card,Kolkata,TcWJmtPa,2021,6,2,Wednesday,False,2021-06,unknown,11.106384778635132
T13611,U169,2020-07-29,Expense,Utilities,276.0,UPI,Mumbai,NxH69Odw2,2020,7,29,Wednesday,False,2020-07,unknown,5.6240175061873385
T01558,U025,2022-12-08,Expense,Food,201.0,Card,Mumbai,,2022,12,8,Thursday,False,2022-12,unknown,5.308267697401205
T01152,U142,2021-09-08,Income,Bonus,54405.0,Bank Transfer,Mumbai,Monthly rent via app,2021,9,8,Wednesday,False,2021-09,unknown,10.904229720879732
T11060,U111,2019-12-12,Expense,Rent,2070.0,Bank Transfer,Pune,Dinner at resto ,2019,12,12,Thursday,False,2019-12,unknown,7.635786861395585
T06138,U134,2021-11-03,Expense,Food,400.0,Cash,Bengaluru,Gift cash,2021,11,3,Wednesday,False,2021-11,unknown,5.993961427306569
T14362,U014,2021-01-02,Expense,Travel,77.0,Cash,Hyderabad,Uber to office ,2021,1,2,Saturday,True,2021-01,unknown,4.356708826689592
T09447,U027,2020-08-05,Expense,Others,103.0,Bank Transfer,Ahmedabad,ezebfSjgbIcK3D,2020,8,5,Wednesday,False,2020-08,unknown,4.6443908991413725
T03813,U157,2022-06-26,Expense,Food,404.0,Bank Transfer,Jaipur,NUGOxY5uEE6VGxC6Dd,2022,6,26,Sunday,True,2022-06,unknown,6.003887067106539
T11745,U117,2021-12-27,Expense,Rent,360.0,Bank Transfer,Bengaluru,Grocery shopping,2021,12,27,Monday,False,2021-12,unknown,5.8888779583328805
T10177,U005,2019-05-11,Income,Bonus,76426.0,Bank Transfer,Kolkata,Salary,2019,5,11,Saturday,True,2019-05,unknown,11.244091315863791
T01467,U006,2020-05-09,Expense,Food,1012.0,UPI,Delhi,oUUq1sbTZ0KCLrWUTx,2020,5,9,Saturday,True,2020-05,unknown,6.920671504248683
T14435,U068,2021-03-06,Expense,Food,1000.0,UPI,Delhi,Dinner at resto,2021,3,6,Saturday,True,2021-03,unknown,6.90875477931522
T13053,U037,2021-04-22,Expense,Entertainment,905.0,Bank Transfer,Ahmedabad,Paid electricity bill,2021,4,22,Thursday,False,2021-04,unknown,6.80903930604298
T00150,U146,2021-08-22,Expense,Savings,448.0,Bank Transfer,Mumbai,Course fee,2021,8,22,Sunday,True,2021-08,unknown,6.1070228877422545
T03858,U033,2021-09-28,Expense,Travel,581.0,UPI,Lucknow,Salary,2021,9,28,Tuesday,False,2021-09,unknown,6.366470447731438
T03914,U034,2021-08-07,Expense,Travel,645.0,Cash,Chennai,Netflix subscription ,2021,8,7,Saturday,True,2021-08,unknown,6.470799503782602
T14175,U093,2019-11-10,Expense,Food,215.0,Card,Kolkata,Paid electricity bill cash,2019,11,10,Sunday,True,2019-11,unknown,5.375278407684165
